Folder,Keyword,File Name,DOJ Page,context
DS-9,Bucharest,EFTA00302890.pdf,19,"Airline Record Locator 4RB5KR Confirmed Airline KLM Royal Dutch Airlines Estimated Time 2 Hrs 55 Mins Flight KL 1374 Equipment Boeing 737-800 Origin Bucharest...Lines Estimated Time 2 Hrs 50 Mins Flight DL 8536 Equipment Airbus Industrie A320-100/200 Origin Paris, Charles De Gaulle Meal Breakfast Destination Bucharest"
DS-9,Bucharest,EFTA00307847.pdf,19,"Airline Record Locator 4RB5KR Confirmed Airline KLM Royal Dutch Airlines Estimated Time 2 Hrs 55 Mins Flight KL 1374 Equipment Boeing 737-800 Origin Bucharest...Lines Estimated Time 2 Hrs 50 Mins Flight DL 8536 Equipment Airbus Industrie A320-100/200 Origin Paris, Charles De Gaulle Meal Breakfast Destination Bucharest"
DS-9,Bucharest,EFTA00458990.pdf,19,"REQUIRED FOR ENTRY INTO USA Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 L Economy Class EFTA00458991 Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00459026.pdf,19,"REQUIRED FOR ENTRY INTO USA Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...2017 Airline Air France Airline Record Locator JPVRJ3 EFTA00459027 Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00307854.pdf,19,"Airline Record Locator 4RB5KR Confirmed Airline KLM Royal Dutch Airlines Estimated Time 2 Hrs 55 Mins Flight KL 1374 Equipment Boeing 737-800 Origin Bucharest...Lines Estimated Time 2 Hrs 50 Mins Flight DL 8536 Equipment Airbus Industrie A320-100/200 Origin Paris, Charles De Gaulle Meal Breakfast Destination Bucharest"
DS-10,Bucharest,EFTA01818863.pdf,19,"were right, is really expensive this treatment, even though I bought all the creams and medicaments from Buch arest By the way did u're friend went to Bucharest"
DS-9,Bucharest,EFTA00462362.pdf,19,"Nov. 30, 2017 5:59om to return to Bucharest via AF#3577 (Rec. Loc#B EFTA00462365"
DS-9,Bucharest,EFTA00302868.pdf,19,"Airline Record Locator JPVRJ3 Confirmed Airline Air France Estimated Time 3 Hrs 10 Mins Flight AF 1889 Equipment Airbus Industrie A320 Sharklets Origin Bucharest...Airline Air France Estimated Time 2 Hrs 55 Mins Flight AF 1888 Equipment Airbus Industrie A319 Origin Paris, Charles De Gaulle Meal Meals Destination Bucharest"
DS-9,Bucharest,EFTA00318284.pdf,19,"EFTA00318284 Flight Information Date 05 Oct 2016 Airline KLM Royal Dutch Airlines Airline Record Locator 4RB5KR Flight/Class KL 1374 L Economy Class Origin Bucharest...Date 06 Dec 2016 Airline Delta Air Lines Airline Record Locator GEXL3M Flight/Class DL 8536 V Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00459002.pdf,20,"REQUIRED FOR ENTRY INTO USA Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...Information Date 01 Dec 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00318320.pdf,20,"PASSPORT Flight Information Date 05 Oct 2016 Airline KLM Royal Dutch Airlines Airline Record Locator 4RB5KR Flight/Class KL 1374 L Economy Class Origin Bucharest...Date 06 Dec 2016 Airline Delta Air Lines Airline Record Locator GEXL3M Flight/Class DL 8536 V Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00459037.pdf,20,"REQUIRED FOR ENTRY INTO USA Flight Information Date 17 Oct 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1889 L Economy Class Origin Bucharest...EFTA00459038 Date 01 Dec 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 L Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00336132.pdf,20,">> >> On Nov 2, 2015, at 3:30 PM, ion nicola wrote: >> >>> i booked my flight with klm, and i tried to call the klm in bucharest but they are closed EFTA00336132"
DS-11,Bucharest,EFTA02233687.pdf,20,"Prague (GMT +01:00) Brussels, Copenhagen, Madrid, Paris (GMT +01:00) Sarajevo, Skopje, Warsaw, Zagreb (GMT +01:00) West Central Asia (GMT +02:00) Athens, Bucharest"
DS-9,Bucharest,EFTA00917558.pdf,20,"hi jeffrey, sorry i dindnt answer back earlier, i didnt check my e-mail for a few days, i was busy with my mother, i had to bring her to a hospital in bucharest"
DS-10,Bucharest,EFTA02042626.pdf,20,To: From: Natalia Molotkova Sent: Thur 9/22/2016 8:16:13 PM Subject: Ticket from Bucharest to STT [Incident: 160923-000482] Title: American Express R Sent...Molotkova Centurion Relationship Manager Hours: Monday through Friday 9:00am to 5:30pm EST Sent: 09/22/2016 02:06 PM Hi Natasha I need a ticket from Bucharest
DS-9,Bucharest,EFTA00307816.pdf,20,"Airline Record Locator JPVRJ3 Confirmed Airline Air France Estimated Time 3 Hrs 10 Mins Flight AF 1889 Equipment Airbus Industrie A320 Sharklets Origin Bucharest...Airline Air France Estimated Time 2 Hrs 55 Mins Flight AF 1888 Equipment Airbus Industrie A319 Origin Paris, Charles De Gaulle Meal Meals Destination Bucharest"
DS-9,Bucharest,EFTA00307871.pdf,20,"Information Airline Record Locator NWFSVW Confirmed Airline Air France Estimated Time 3 Hrs 10 Mins Flight AF 1889 Equipment Airbus Industrie A319 Origin Bucharest...Air Lines Estimated Time 2 Hrs 50 Mins Flight DL 8476 Equipment Airbus Industrie A320-100/200 Origin Paris, Charles De Gaulle Meal Lunch Destination Bucharest"
DS-9,Bucharest,EFTA00476893.pdf,20,"CARRY A VALID PASSPORT Flight Information Date 22 Jun 2018 Airline Air France Airline Record Locator NWFSVW Flight/Class AF 1889 L Economy Class Origin Bucharest...Delta Air Lines Operated By Air France Airline Record Locator HKIP89 Flight/Class DL 8476 T Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-11,Bucharest,EFTA02249282.pdf,21,"CARRY A VALID PASSPORT Flight Information Date 22 Jun 2018 Airline Air France Airline Record Locator NWFSVW Flight/Class AF 1889 L Economy Class Origin Bucharest...Delta Air Lines Operated By Air France Airline Record Locator HKIP89 Flight/Class DL 8476 T Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00302906.pdf,21,"Information Airline Record Locator NWFSVW Confirmed Airline Air France Estimated Time 3 Hrs 10 Mins Flight AF 1889 Equipment Airbus Industrie A319 Origin Bucharest...Air Lines Estimated Time 2 Hrs 50 Mins Flight DL 8476 Equipment Airbus Industrie A320-100/200 Origin Paris, Charles De Gaulle Meal Lunch Destination Bucharest"
DS-9,Bucharest,EFTA00307811.pdf,21,"Airline Record Locator JPVRJ3 Confirmed Airline Air France Estimated Time 3 Hrs 10 Mins Flight AF 1889 Equipment Airbus Industrie A320 Sharklets Origin Bucharest...Airline Air France Estimated Time 2 Hrs 55 Mins Flight AF 1888 Equipment Airbus Industrie A319 Origin Paris, Charles De Gaulle Meal Meals Destination Bucharest"
DS-9,Bucharest,EFTA00477097.pdf,21,"MUST CARRY A VALID PASSPORT Flight Information Date 22 Jun 2018 Airline Air France Airline Record Locator Flight/Class AF 1889 L Economy Class Origin Bucharest...Airline Delta Air Lines Operated By Air France Airline Record Locator Flight/Class DL 8476 T Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-11,Bucharest,EFTA02403744.pdf,21,"Nov. 30, 2017 <=p>5:59om to return to Bucharest v=a AF#3577 (Rec."
DS-9,Bucharest,EFTA00318261.pdf,21,"I requested Bucharest! Yes I will change it!!...iPhone On Sep 22, 2016, at 4:53 PM, ion nicola wrote: hi lesley, sorry, but i think you made a mistake. you booked my flight from budapest, not from bucharest"
DS-9,Bucharest,EFTA00780511.pdf,22,Hart 11:20:00 Oct 2017 0720/0857 Tue 1 7 Oct 2017 sfield-jackson Atlant (UTC) a International 2017-10- BOJMEC - Flight AF 1889 Air France - Henri C 17 Bucharest...to Paris Tue 17 oanda Bucharest / Te [33] 3 hours 11:50:00 Oct 2017 1450/1700 Tue 1 rminal 2 E Charles (UTC) 7 Oct 2017 De Gaulle Paris Delta Air Lines
DS-9,Bucharest,EFTA00462298.pdf,22,"Nov. 30, 2017 - 5:59om to return to Bucharest via AF#3577 (Rec. ) please note The information contained in this communication is confidential, may be attorney-client"
DS-9,Bucharest,EFTA00769670.pdf,22,I saw another doctor here in Bucharest who gave me also some injections wich I have to do weekly during the roacutane treatment so the medicine wont affect
DS-9,Bucharest,EFTA00285401.pdf,22,"Nov. 30, 2017 5:59om lon Nicola to return to Bucharest via AF#3577 (Rec. Loc EFTA00285404"
DS-9,Bucharest,EFTA00307851.pdf,22,NICOLA/ION Govt Taxes/Airline Imposed Fees 430.72 Airline KLM-ROYAL DUTCH AIRLINES Total Ticket Amount 903.72 Flight Details 05 Oct 2016 KL1374 L Class Bucharest-Otopeni.../New York-Kennedy Flight Details 05 Dec 2016 DL404 V Class New York-Kennedy/Paris-De Gaulle Flight Details 06 Dec 2016 DL8536 V Class Paris-De Gaulle/Bucharest-Otopeni
DS-10,Bucharest,EFTA01817001.pdf,22,skin is not good now the first month and half is normal to have more than before because there is a cleaning in the body I saw another doctor here in Bucharest
DS-9,Bucharest,EFTA00307824.pdf,22,Passenger Name NICOLA/ION Gov't Taxes/Airline Imposed Fees 418.26 Airline AIR FRANCE Total Ticket Amount 590.26 Flight Details 17 Oct 2017 AF 1889 L Class Bucharest-Otopeni...New York-Kennedy Flight Details 30 Nov 2017 AF3577 V Class New York-Kennedy/Paris-De Gaulle Flight Details 01 Dec 2017 AF1888 L Class Paris-De Gaulle/Bucharest-Otopeni
DS-10,Bucharest,EFTA01794231.pdf,22,#ERROR!
DS-11,Bucharest,EFTA02233757.pdf,22,"Canada) (GMT -06:00) Central America (GMT -06:00) Guadalajara, Mexico City, Monterrey - New (GMT +02:00) Cairo (GMT +02:00) Beirut (GMT +02:00) Athens, Bucharest"
DS-10,Bucharest,EFTA01797256.pdf,23,"because i will have a very long and tiring trip.. from st thomas to n=, then from ny to paris, then from paris to bucharest(romania) and from there i have"
DS-9,Bucharest,EFTA00333217.pdf,23,"Date 22 Dec 2015 Airline Lot Polish Airlines Airline Record Locator 7QII6U Flight/Class LO641 M Economy Class Origin Warsaw, Frederic Chopin Destination Bucharest"
DS-9,Bucharest,EFTA00437574.pdf,23,"Flight Information Date 06 Dec 2016 Airline Tarom Airline Record Locator 4RB5KR Flight/Class RO 362 S Economy Class Origin Amsterdam, Schiphol Destination Bucharest"
DS-9,Bucharest,EFTA00333214.pdf,23,"Date 22 Dec 2015 Airline Lot Polish Airlines Airline Record Locator 7QII6U Flight/Class LO641 M Economy Class Origin Warsaw, Frederic Chopin Destination Bucharest"
DS-9,Bucharest,EFTA00361269.pdf,23,FOR ENTRY INTO UNITED STATES Flight Information Date 11 Oct 2014 Airline Tarom Airline Record Locator 4DELV4 Flight/Class RO381 K Economy Class Origin Bucharest
DS-9,Bucharest,EFTA00333220.pdf,23,"Date 22 Dec 2015 Airline Lot Polish Airlines Airline Record Locator 7QII6U Flight/Class LO641 M Economy Class Origin Warsaw, Frederic Chopin Destination Bucharest"
DS-9,Bucharest,EFTA00361272.pdf,23,REQUIRED FOR ENTRY INTO UNITED STATES Flight Information Date 11 Oct 2014 Airline Tarom Airline Record Locator Flight/Class RO381 K Economy Class Origin Bucharest
DS-9,Bucharest,EFTA00477787.pdf,23,"Airline Delta Air Lines Operated By Air France Airline Record Locator Flight/Class DL 8476 B Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-11,Bucharest,EFTA02426626.pdf,24,She is in Bucharest now...
DS-9,Bucharest,EFTA00462948.pdf,24,"Information Date 19 Nov 2017 Airline Air France Airline Record Locator JPVRJ3 Flight/Class AF 1888 K Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00361257.pdf,24,Saturday 11 Oct 14 Flight Information Date 11 Oct 2014 EFTA00361257 Airline Tarom Airline Record Locator 4DELV4 Flight/Class RO381 K Economy Class Origin Bucharest
DS-9,Bucharest,EFTA01059960.pdf,24,"because i will have a very long and tiring trip.. from st thomas to ny, then from ny to paris, then from paris to bucharest(romania) and from there i have"
DS-11,Bucharest,EFTA02683636.pdf,24,ORIGINAL QUOTE Saturday 11 Oct 14 Flight Information Date 11 Oct 2014 Airline Tarom Airline =ecord Locator Flight/Class RO381 K Economy Class Origin Bucharest
DS-9,Bucharest,EFTA00477790.pdf,24,"Air Lines Operated By Air France Airline Record Locator Flight/Class DL 8476 B Economy Class EFTA00477791 Origin Paris, Charles De Gaulle Destination Bucharest"
DS-9,Bucharest,EFTA00891266.pdf,24,"She is in Bucharest now Sent from my iPod On Apr 12, 2010, at 16:07, Jeffrey Epstein wrote: new york also is floritina in the states or should i fly her"
DS-9,Bucharest,EFTA00129645.pdf,24,San Francisco Brasilia Nairobi Warsaw Dallas Mobile San Juan Bridgetown New Delhi Denver Newark Seattle Brussels Ottawa Detroit New Haven Springfield Bucharest
DS-9,Bucharest,EFTA00361282.pdf,24,FOR ENTRY INTO UNITED STATES Flight Information Date 11 Oct 2014 Airline Tarom Airline Record Locator 4DELV4 Flight/Class RO381 K Economy Class Origin Bucharest
DS-9,Bucharest,EFTA00440153.pdf,24,"Information Date 06 Dec 2016 Airline Delta Air Lines Airline Record Locator GEXL3M Flight/Class DL 9682 T Economy Class Origin Amsterdam, Schiphol Destination Bucharest"
Unknown,Bucharest,499-01.pdf,25,"Bucharest: Editura Didactice si Pedagogica. 1970 Loftus, E.F. & Freedman, J.L. (1970). On predicting constrained associates from long-term memory."
Unknown,Bucharest,DX EL-1.pdf,25,"Bucharest: Editura Didactice si Pedagogica. 1970 Loftus, E.F. & Freedman, J.L. (1970). On predicting constrained associates from long-term memory."
DS-11,Bucharest,EFTA02250917.pdf,25,"Delta Air Lines Operated By Air France Airline Record Locator HKIP89 Flight/Class DL 8476 B Economy Class Origin Paris, Charles De Gaulle Destination Bucharest"
DS-11,Bucharest,EFTA02426598.pdf,25,She is in Bucharest now...
DS-10,Bucharest,EFTA02198065.pdf,25,"Airline Delta Air Lines Airline Record Locator EFTA_R1_00904272 EFTA02198067 Flight/Class DL 9682 T Economy Class Origin Amsterdam, Schiphol Destination Bucharest"
DS-9,Bucharest,EFTA00073070.pdf,25,"Bucharest: Editura Didactice si Pedagogica. 1970 Loftus, E.F. & Freedman, J.L. (1970). On predicting constrained associates from long-term memory."
DS-9,Bucharest,EFTA00440156.pdf,25,"Information Date 06 Dec 2016 Airline Delta Air Lines Airline Record Locator GEXL3M Flight/Class DL 9682 T Economy Class Origin Amsterdam, Schiphol Destination Bucharest"
DS-10,Bucharest,EFTA02066442.pdf,25,"(GMT +02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (GMT +02:00) Harare, Pretoria (GMT +02:00) Cairo (GMT +02:00) Beirut (GMT +02:00) Athens, Bucharest"
DS-9,Bucharest,EFTA00748171.pdf,26,She is in Bucharest now.
DS-9,Bucharest,EFTA00761396.pdf,26,"She is in Bucharest now Sent from my iPod On Apr 12, 2010, at 16:07, Jeffrey Epstein"
DS-9,Bucharest,EFTA00679396.pdf,26,She is in Bucharest now.
DS-10,Bucharest,EFTA02197007.pdf,26,"Airline Delta Air Lines Airline Record Locator EFTA_R1_00901798 EFTA02197009 Flight/Class DL 9682 T Economy Class Origin Amsterdam, Schiphol Destination Bucharest"
DS-10,Bucharest,EFTA02066365.pdf,26,"(GMT +02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (GMT +02:00) Harare, Pretoria (GMT +02:00) Cairo (GMT +02:00) Beirut (GMT +02:00) Athens, Bucharest"
DS-10,Bucharest,EFTA02066477.pdf,26,"(GMT +02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (GMT +02:00) Harare, Pretoria (GMT +02:00) Cairo (GMT +02:00) Beirut (GMT +02:00) Athens, Bucharest"
DS-9,Bucharest,EFTA00302898.pdf,26,"Confirmed Airline Delta Air Lines Estimated Time 2 Hrs 45 Mins Flight DL 9682 Equipment Boeing 737-800 Origin Amsterdam, Schiphol Meal Snack Destination Bucharest"
DS-9,Bucharest,EFTA00761391.pdf,26,She is in Bucharest now.
DS-11,Bucharest,EFTA02426568.pdf,26,She is in Bucharest now..
DS-10,Bucharest,EFTA01826379.pdf,26,"She is in Bucharest now Sent from my iPod On Apr 12, 2010, at 16:07, Jeffrey Epstein wrote: new york.. also is in the states or"
DS-10,Bucharest,EFTA02066514.pdf,27,"(GMT +02:00) Helsinki, Kyiv, Riga, Sofia, Tallinn, Vilnius (GMT +02:00) Harare, Pretoria (GMT +02:00) Cairo (GMT +02:00) Beirut (GMT +02:00) Athens, Bucharest"
DS-9,Bucharest,EFTA00302902.pdf,27,"Air Lines Estimated Time 2 Hrs 50 Mins Flight DL 8476 Equipment Airbus Industrie A320-100/200 Origin Paris, Charles De Gaulle Meal Lunch Destination Bucharest"
DS-9,Bucharest,EFTA00361264.pdf,27,ORIGINAL QUOTE Saturday 11 Oct 14 Flight Information Date 11 Oct 2014 Airline Tarom Airline Record Locator 4DELV4 Flight/Class RO381 K Economy Class Origin Bucharest
